"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6,829682405E0;2,166770697E-1;-6,243152618E-1;-1,593106985E-1;6,797781972E-1
6,832045176E0;2,188251168E-1;-6,059303284E-1;-2,038097382E-1;6,757028962E-1
6,834410097E0;2,698440254E-1;-5,510082245E-1;-2,362550497E-1;6,574513746E-1
6,836772868E0;3,800700009E-1;-4,826564789E-1;-2,530651093E-1;6,644188677E-1
6,839137885E0;4,024040997E-1;-5,068511963E-1;-2,831521034E-1;7,064009544E-1
6,841500579E0;3,934608996E-1;-4,924345016E-1;-2,902706861E-1;6,939454511E-1
6,843865577E0;4,091110826E-1;-4,479694366E-1;-2,957445383E-1;6,749172734E-1
6,846228272E0;3,852446675E-1;-4,212265015E-1;-3,136538267E-1;6,513247596E-1
6,848593241E0;3,573745489E-1;-3,594551086E-1;-1,859406233E-1;5,399059721E-1
6,850956012E0;4,039773345E-1;-2,877492905E-1;1,310443878E-2;4,961542777E-1
6,853320933E0;4,966617823E-1;-3,270597458E-1;5,205368996E-2;5,969510783E-1
6,855683627E0;4,461082816E-1;-3,432321548E-1;-9,579527378E-2;5,709620351E-1
6,858048625E0;4,028315246E-1;-3,464794159E-1;-2,477855682E-1;5,862754563E-1
6,860411397E0;4,344994128E-1;-3,252220154E-1;-3,519834280E-1;6,468782208E-1
6,862776318E0;4,129476547E-1;-2,518129349E-1;-4,864187241E-1;6,859582311E-1
6,865139089E0;4,246156812E-1;-1,930236816E-1;-5,643079281E-1;7,321202470E-1
6,867504241E0;3,461945355E-1;-1,698122025E-1;-6,441276670E-1;7,507245113E-1
6,869866781E0;4,053268731E-1;-1,043348312E-1;-7,149654627E-1;8,284631820E-1
6,872231981E0;4,679168761E-1;-3,011703491E-2;-7,564238310E-1;8,899608142E-1
6,874594522E0;4,144180119E-1;1,023263931E-1;-7,766516209E-1;8,862283676E-1
6,876959673E0;3,929043412E-1;1,835384369E-1;-8,289996386E-1;9,355749996E-1
6,879322445E0;3,866723776E-1;2,416114807E-1;-8,476969600E-1;9,625392310E-1
6,881687366E0;3,458821177E-1;3,464441299E-1;-8,838194609E-1;1,010343909E0
6,884050137E0;3,171724677E-1;4,759826660E-1;-9,361459613E-1;1,097053843E0
6,886415135E0;4,718955159E-1;6,501941681E-1;-9,224244356E-1;1,223235330E0
6,888777829E0;3,992627859E-1;7,160253525E-1;-9,238323569E-1;1,235139385E0
6,891142750E0;3,057835996E-1;7,512702942E-1;-9,624563456E-1;1,258663133E0
6,893505522E0;2,658078671E-1;7,982559204E-1;-1,064925671E0;1,357178330E0
6,895870520E0;2,180037051E-1;8,113899231E-1;-1,144675255E0;1,419915723E0
6,898233214E0;2,600027323E-1;8,895378113E-1;-1,130095482E0;1,461504272E0
6,900598212E0;3,037693799E-1;8,647985458E-1;-1,080671310E0;1,417040170E0
6,902960983E0;3,063999414E-1;9,551115036E-1;-1,102948546E0;1,490843521E0
6,905325904E0;3,223007917E-1;9,593477249E-1;-1,144708633E0;1,527934460E0
6,907688667E0;3,546770513E-1;8,677597046E-1;-1,065150738E0;1,418925231E0
6,910053588E0;4,070806801E-1;8,473167419E-1;-1,057703257E0;1,415060607E0
6,912416359E0;4,619806707E-1;7,783164978E-1;-1,004603148E0;1,352194585E0
6,914781511E0;4,808100462E-1;7,365856171E-1;-9,760468006E-1;1,313926950E0
6,917144051E0;5,018266439E-1;7,739715576E-1;-9,384554625E-1;1,315887764E0
6,919509207E0;4,517521560E-1;7,203016281E-1;-8,842880726E-1;1,226735441E0
6,921871748E0;4,299358130E-1;6,526165009E-1;-9,050498009E-1;1,195770982E0
6,924236899E0;3,624310791E-1;5,757942200E-1;-9,828816652E-1;1,195387652E0
6,926599440E0;3,634574413E-1;5,958404541E-1;-1,065110683E0;1,273415850E0
6,928964669E0;3,457001150E-1;6,029558182E-1;-1,129088402E0;1,325860063E0
6,931327363E0;2,712564468E-1;5,300722122E-1;-1,124019504E0;1,271997034E0
6,933692284E0;2,118395269E-1;4,758739471E-1;-1,109948993E0;1,226099003E0
6,936055055E0;1,837115288E-1;3,858499527E-1;-1,156539321E0;1,232969307E0
6,938419976E0;1,547539681E-1;3,055343628E-1;-1,218693614E0;1,265904484E0
6,940782748E0;1,015989184E-1;1,985054016E-1;-1,250122786E0;1,269855785E0
6,943147751E0;1,814693213E-3;1,607408524E-1;-1,212290049E0;1,222901499E0
6,945510445E0;-5,744326115E-2;1,497411728E-1;-1,153138876E0;1,164238556E0
6,947875443E0;-8,573254943E-2;1,211862564E-1;-1,044061303E0;1,054561607E0
6,950238214E0;-1,404593587E-1;9,510040283E-2;-9,996241331E-1;1,013913865E0
6,952603135E0;-2,093321681E-1;6,030941010E-2;-9,648474455E-1;9,891348617E-1
6,954965935E0;-2,910546958E-1;6,093120575E-2;-9,837602377E-1;1,027720610E0
6,957330857E0;-4,000299871E-1;7,624721527E-2;-9,628909230E-1;1,045464757E0
6,959693628E0;-4,751499891E-1;7,497692108E-2;-1,010990977E0;1,119594483E0
6,962058549E0;-5,749150515E-1;8,366584778E-2;-1,034427047E0;1,186409122E0
6,964421551E0;-6,557855606E-1;1,136808395E-1;-1,030680418E0;1,226898594E0
6,966786453E0;-7,236837745E-1;1,838922501E-1;-1,076663852E0;1,310244105E0
6,969148993E0;-8,330841064E-1;2,072076797E-1;-1,105767012E0;1,399887437E0
6,971514145E0;-9,721512794E-1;2,234182358E-1;-1,179517627E0;1,544750999E0
6,973876686E0;-1,055418015E0;2,418050766E-1;-1,217432380E0;1,629269309E0
6,976241838E0;-1,215193391E0;2,681837082E-1;-1,301564097E0;1,800746117E0
6,978604604E0;-1,325170994E0;3,535099030E-1;-1,387723327E0;1,951108261E0
6,980969525E0;-1,369765520E0;4,029445648E-1;-1,456898928E0;2,039896171E0
6,983332296E0;-1,060972929E0;5,052824020E-1;-1,404919624E0;1,831603945E0
6,985697294E0;-1,519395590E0;4,278888702E-1;-1,515297890E0;2,188099527E0
6,988059988E0;-1,654376745E0;4,491033554E-1;-1,584665060E0;2,334484866E0
6,990424976E0;-1,740384817E0;4,297933578E-1;-1,699757338E0;2,470392003E0
6,992787748E0;-1,836417079E0;4,550333023E-1;-1,733648300E0;2,566129269E0
6,995152669E0;-1,942467451E0;4,817209244E-1;-1,770217299E0;2,671872777E0
6,997515363E0;-1,969448090E0;4,970703125E-1;-1,839715958E0;2,740503508E0
6,999880361E0;-2,033532858E0;4,877738953E-1;-1,934106827E0;2,848499337E0
7,002243113E0;-2,065918207E0;4,820261002E-1;-1,905039072E0;2,851235007E0
7,004608034E0;-2,036946058E0;4,528350830E-1;-1,898431063E0;2,821036929E0
7,006970806E0;-1,977667093E0;4,523162842E-1;-1,778955936E0;2,698229304E0
7,009335727E0;-1,988020897E0;4,881753922E-1;-1,729978681E0;2,680180691E0
7,011698498E0;-1,938641191E0;6,368322372E-1;-1,623742104E0;2,607762141E0
7,014063655E0;-1,876430631E0;7,228937149E-1;-1,465443492E0;2,488190480E0
7,016426195E0;-1,763957620E0;8,227825165E-1;-1,212799072E0;2,293337991E0
7,018791347E0;-1,660037518E0;9,209299088E-1;-1,043070793E0;2,166063973E0
7,021154118E0;-1,399389982E0;1,022049904E0;-1,033597231E0;2,017721875E0
7,023519039E0;-1,226984739E0;1,271068573E0;-7,977609634E-1;1,938434787E0
7,025881776E0;-9,759045243E-1;1,542553902E0;-4,304451346E-1;1,875405341E0
7,028246697E0;-7,020625472E-1;1,743595123E0;-8,102715015E-2;1,881377467E0
7,030609468E0;-4,954603314E-1;1,914219856E0;1,706814766E-1;1,984653815E0
7,032974466E0;-3,183271289E-1;2,196258545E0;4,534470439E-1;2,265060259E0
7,035337160E0;-1,403768659E-1;2,650118828E0;9,084734917E-1;2,805023984E0
7,037702158E0;-1,319819689E-2;3,053151131E0;1,227720261E0;3,290775449E0
7,040065893E0;2,000789642E-1;3,499915123E0;1,471299052E0;3,801862486E0
7,042429736E0;3,650789261E-1;4,067815781E0;1,749399066E0;4,443062563E0
7,044793579E0;5,450789928E-1;4,665864944E0;2,087348938E0;5,140470054E0
7,047157543E0;7,337154150E-1;5,240822792E0;2,351870775E0;5,791015282E0
7,049520314E0;9,277009964E-1;5,765464783E0;2,612178087E0;6,397240628E0
7,051885245E0;1,053366661E0;6,292415619E0;2,817694187E0;6,974487521E0
7,054248017E0;1,110461473E0;6,822402954E0;2,986982346E0;7,529964826E0
7,056613168E0;1,189511538E0;7,426303864E0;3,073082447E0;8,124577681E0
7,058975709E0;1,451895475E0;8,030582428E0;3,289262056E0;8,798721468E0
7,061340861E0;1,719945431E0;8,542682648E0;3,514261961E0;9,396045777E0
7,063703401E0;2,059735298E0;9,028670311E0;3,677067518E0;9,963946137E0
7,066068514E0;2,413477659E0;9,488559723E0;3,886840105E0;1,053400048E1
7,068431285E0;2,982038021E0;9,696743011E0;4,020337582E0;1,091249239E1
7,070796206E0;3,535589695E0;9,658452034E0;4,054272652E0;1,105546095E1
7,073158978E0;4,124262810E0;9,411377907E0;3,929991722E0;1,100129141E1
7,075523899E0;4,865933418E0;8,984427452E0;3,629361868E0;1,084294758E1
7,077886689E0;5,830224514E0;8,043426514E0;3,435142994E0;1,051134793E1
7,080251610E0;6,813233376E0;6,650294304E0;3,439718246E0;1,012315292E1
7,082614381E0;7,603713036E0;5,269856453E0;3,608733654E0;9,930296952E0
7,084979379E0;8,116333961E0;4,104607582E0;3,851459503E0;9,877065388E0
7,087342074E0;8,420843124E0;3,096446991E0;4,163466454E0;9,891058376E0
7,089707072E0;8,417951584E0;2,118921280E0;4,461372852E0;9,759896720E0
7,092069766E0;8,308020592E0;1,211810112E0;4,624341488E0;9,585208610E0
7,094434764E0;7,522907257E0;4,855737686E-1;4,748287201E0;8,909329202E0
7,096797535E0;6,108305931E0;-2,009973526E-1;4,509500504E0;7,595221924E0
7,099162456E0;4,866065025E0;-7,542181015E-1;4,295669079E0;6,534539510E0
7,101525203E0;3,904575348E0;-1,159597397E0;4,244856358E0;5,882956762E0
7,103890355E0;3,250212669E0;-1,493522644E0;4,351586342E0;5,633009495E0
7,106252896E0;2,623249054E0;-1,654098511E0;4,460061073E0;5,432275974E0
7,108618048E0;2,151892185E0;-1,672671318E0;4,670840740E0;5,407885218E0
7,110980819E0;1,699421167E0;-1,681614876E0;4,799709320E0;5,362188961E0
7,113345755E0;1,324925303E0;-1,616085052E0;4,918207169E0;5,343773920E0
7,115708295E0;9,943221807E-1;-1,577691078E0;4,921135902E0;5,262638531E0
7,118073447E0;6,666922569E-1;-1,550975800E0;4,909389496E0;5,191542133E0
7,120436218E0;4,285788536E-1;-1,517815590E0;4,771287918E0;5,025199737E0
7,122801140E0;1,994277239E-1;-1,532874107E0;4,637484550E0;4,888326646E0
7,125163911E0;2,279192209E-2;-1,489843369E0;4,445474148E0;4,688538486E0
7,127528832E0;-9,244024754E-2;-1,566410065E0;4,182171822E0;4,466849766E0
7,129891603E0;-2,210549712E-1;-1,665402412E0;3,990413904E0;4,329645900E0
7,132256601E0;-2,855402231E-1;-1,795319080E0;3,554943800E0;3,992784647E0
7,134619295E0;-3,319693208E-1;-1,920358181E0;3,174253464E0;3,724763647E0
7,136984293E0;-3,735955358E-1;-1,991109371E0;2,884222507E0;3,524603471E0
7,139347065E0;-4,011490941E-1;-1,946805954E0;2,721586704E0;3,370164418E0
7,141711986E0;-4,867780209E-1;-1,935468197E0;2,604878902E0;3,281521610E0
7,144074757E0;-5,670799613E-1;-1,927412987E0;2,524113655E0;3,226089002E0
7,146439678E0;-6,289216876E-1;-1,844088078E0;2,511629105E0;3,178755116E0
7,148802439E0;-6,337972283E-1;-1,825181007E0;2,481812239E0;3,145214877E0
7,151167360E0;-6,774936914E-1;-1,742830753E0;2,431054115E0;3,066998671E0
7,153530132E0;-6,889396906E-1;-1,746506691E0;2,343300819E0;3,002662527E0
7,155895053E0;-6,815392971E-1;-1,702207565E0;2,273274660E0;2,920579410E0
7,158257824E0;-6,060566306E-1;-1,704492092E0;2,144647121E0;2,805727928E0
7,160622976E0;-5,600240231E-1;-1,710419655E0;2,040593863E0;2,720879566E0
7,162985516E0;-5,174356699E-1;-1,656522751E0;1,942206979E0;2,604606543E0
7,165350668E0;-5,038161874E-1;-1,598598480E0;1,848039389E0;2,494914314E0
7,167713439E0;-4,039931893E-1;-1,529923439E0;1,792833447E0;2,391260755E0
7,170078360E0;-3,195929527E-1;-1,403966904E0;1,805939913E0;2,309692986E0
7,172441122E0;-2,177034616E-1;-1,286351204E0;1,920900702E0;2,322058080E0
7,174806120E0;-9,009897709E-2;-1,278008461E0;2,035682678E0;2,405291545E0
7,177168814E0;4,561704397E-2;-1,293791771E0;2,051412344E0;2,425751567E0
7,179533812E0;1,075183153E-1;-1,237518311E0;2,000184059E0;2,354516517E0
7,181896506E0;2,204579115E-1;-1,214769363E0;1,907797694E0;2,272434452E0
7,184261504E0;3,464459777E-1;-1,160274506E0;1,722425222E0;2,105471536E0
7,186624199E0;4,193569422E-1;-1,199555397E0;1,587750554E0;2,033653170E0
7,188989197E0;5,041131377E-1;-1,131837845E0;1,441520691E0;1,900833729E0
7,191351891E0;5,686048269E-1;-1,099256516E0;1,208047271E0;1,729466549E0
7,193716889E0;5,738494396E-1;-9,668245316E-1;1,003176808E0;1,506790152E0
7,196079675E0;6,297445893E-1;-8,845167160E-1;7,887634039E-1;1,342049096E0
7,198444596E0;6,075558066E-1;-7,723407745E-1;6,875287294E-1;1,199304000E0
7,200807367E0;6,475974321E-1;-6,415290833E-1;5,344067812E-1;1,056661065E0
7,203172519E0;6,663115025E-1;-5,024785995E-1;5,161993504E-1;9,812836138E-1
7,205535060E0;7,030600309E-1;-4,174070358E-1;5,265724659E-1;9,725228031E-1
7,207900231E0;6,954381466E-1;-2,642307281E-1;5,407199860E-1;9,196902721E-1
7,210262771E0;7,903536558E-1;-1,725673676E-1;3,796126842E-1;8,936129966E-1
7,212627923E0;8,455142379E-1;-9,410667419E-2;2,071722746E-1;8,755973641E-1
7,214990694E0;9,049773812E-1;-1,759910583E-2;3,422486782E-2;9,057953028E-1
7,217355615E0;9,557218552E-1;6,139469147E-2;-1,575707197E-1;9,705679287E-1
7,219718412E0;1,022279263E0;8,318710327E-2;-4,211219549E-1;1,108746448E0
7,222083410E0;1,118424535E0;7,348155975E-2;-6,609439850E-1;1,301199420E0
7,224446104E0;1,170862675E0;4,280281067E-2;-7,805094719E-1;1,407816224E0
7,226811025E0;1,194062471E0;2,106952667E-2;-8,770968318E-1;1,481731407E0
7,229173796E0;1,209123969E0;-5,312728882E-2;-9,493739605E-1;1,538217864E0
7,231538803E0;1,192323565E0;-1,031169891E-1;-1,010044813E0;1,566032925E0
7,233901497E0;1,186282635E0;-1,343736649E-1;-1,084655046E0;1,613009405E0
7,236266495E0;1,239899397E0;-2,219867706E-1;-1,091256857E0;1,666574381E0
7,238629190E0;1,244893789E0;-3,924770355E-1;-1,170245528E0;1,753075402E0
7,240994188E0;1,251824021E0;-5,474596024E-1;-1,194910645E0;1,815099680E0
7,243356916E0;1,241921663E0;-7,732629776E-1;-1,237231731E0;1,915997758E0
7,245721837E0;1,274498224E0;-9,509220123E-1;-1,259044170E0;2,028248165E0
7,248084608E0;1,304432034E0;-1,172952652E0;-1,240775824E0;2,148693906E0
7,250449760E0;1,269152403E0;-1,453380585E0;-1,243606567E0;2,295565342E0
7,252812301E0;1,256307721E0;-1,680733204E0;-1,242461205E0;2,438623185E0
7,255177487E0;1,195504546E0;-1,932063103E0;-1,237672329E0;2,587263370E0
7,257547102E0;1,165795803E0;-2,181717396E0;-1,241404653E0;2,767680646E0
7,259905181E0;1,100402713E0;-2,447956562E0;-1,262995481E0;2,966232467E0
7,262267948E0;1,067636967E0;-2,699986458E0;-1,280231476E0;3,173132238E0
7,264632871E0;9,253727198E-1;-2,927167416E0;-1,281881928E0;3,326837091E0
7,266995642E0;8,833889961E-1;-3,146640778E0;-1,270572424E0;3,506576477E0
7,269360654E0;7,872899175E-1;-3,340641022E0;-1,270371079E0;3,659720007E0
7,271723349E0;7,495652437E-1;-3,478739738E0;-1,269231439E0;3,778151223E0
7,274088270E0;6,346348524E-1;-3,620669365E0;-1,190044999E0;3,863704847E0
7,276451041E0;6,087567806E-1;-3,784177303E0;-1,102340341E0;3,988199708E0
7,278816039E0;5,908653140E-1;-3,957090378E0;-1,011191964E0;4,126765715E0
7,281178743E0;5,038869977E-1;-4,091190338E0;-8,742183447E-1;4,213786682E0
7,283543741E0;4,179764986E-1;-4,192134380E0;-7,641189098E-1;4,281655372E0
7,285906436E0;3,938832283E-1;-4,256551743E0;-7,528444529E-1;4,340524335E0
7,288271434E0;2,998998165E-1;-4,321636200E0;-6,478713751E-1;4,380207377E0
7,290634205E0;2,741751671E-1;-4,363589764E0;-5,791834593E-1;4,410390133E0
7,292999160E0;2,164196968E-1;-4,394359589E0;-5,211806297E-1;4,430447261E0
7,295361931E0;1,295305490E-1;-4,430323124E0;-3,892639875E-1;4,449277199E0
7,297727083E0;1,017471552E-1;-4,435237885E0;-3,122595549E-1;4,447380533E0
7,300089624E0;1,106576920E-1;-4,445572853E0;-2,790069580E-1;4,455693885E0
7,302454775E0;5,079042912E-2;-4,479578018E0;-2,141777277E-1;4,484982830E0
7,304817518E0;-6,498868465E-1;-4,422541618E0;-6,386483908E-1;4,515428999E0
7,307182439E0;-1,183378220E0;-4,358408928E0;-9,165654182E-1;4,608275660E0
7,309544979E0;-1,467770100E0;-4,208232403E0;-9,209665060E-1;4,551016186E0
7,311910131E0;-1,696832180E0;-4,157075405E0;-7,559607029E-1;4,553239721E0
7,314272672E0;-1,791598558E0;-4,066627979E0;-6,817724705E-1;4,495787163E0
7,316637803E0;-1,879367709E0;-3,997389317E0;-4,619829655E-1;4,441235481E0
7,319000575E0;-1,891807914E0;-3,924154758E0;-2,826105356E-1;4,365523619E0
7,321365496E0;-1,876452327E0;-3,822725773E0;-8,193540573E-2;4,259227521E0
7,323728267E0;-1,785452366E0;-3,720903873E0;7,005631924E-2;4,127695928E0
7,326093265E0;-1,764959574E0;-3,574385166E0;2,085490227E-1;3,991842220E0
7,328455988E0;-1,736580729E0;-3,410929203E0;3,253554106E-1;3,841354813E0
7,330820986E0;-1,619695306E0;-3,230399132E0;4,205238819E-1;3,638094525E0
7,333183757E0;-1,576170325E0;-2,983382702E0;5,704487562E-1;3,422031125E0
7,335548679E0;-1,530928016E0;-2,858719826E0;7,340230942E-1;3,324877371E0
7,337911450E0;-1,385029912E0;-2,763208866E0;7,331326008E-1;3,176651461E0
7,340276362E0;-1,151278257E0;-2,683659554E0;6,598258018E-1;2,993800313E0
7,342639133E0;-9,073249102E-1;-2,622211933E0;5,338540077E-1;2,825638692E0
7,345004054E0;-6,591367722E-2;-2,542953014E0;7,216637135E-1;2,644192346E0
7,347366825E0;-4,014445543E-1;-2,461305618E0;6,263315678E-1;2,571278730E0
7,349731747E0;-2,690660954E-1;-2,411128521E0;9,566764832E-1;2,607904753E0
7,352094527E0;-3,710625172E-1;-2,213458061E0;7,369732857E-1;2,362247575E0
7,354459679E0;-4,777654409E-1;-2,143790245E0;7,852640152E-1;2,332538532E0
7,356822219E0;-4,768652916E-1;-2,086889267E0;5,998177528E-1;2,223125875E0
7,359187371E0;-3,716593981E-1;-2,034397125E0;4,193959236E-1;2,110164759E0
7,361550142E0;-4,093413353E-1;-1,844788551E0;4,728248119E-1;1,947913866E0
7,363915083E0;-4,463160038E-2;-1,796230793E0;6,800632477E-1;1,921177520E0
7,366277854E0;-8,418095112E-2;-1,711149216E0;7,702159882E-1;1,878390465E0
7,368642776E0;-1,761842966E-1;-1,657348156E0;6,960549355E-1;1,806193868E0
7,371005547E0;-2,302955389E-1;-1,606721401E0;4,584362507E-1;1,686639704E0
7,373370545E0;2,929008007E-2;-1,632332325E0;5,067417622E-1;1,709430882E0
7,375733253E0;3,409126997E-1;-1,639264107E0;8,206138611E-1;1,864622050E0
7,378098174E0;9,038996696E-2;-1,600530148E0;7,603609562E-1;1,774264885E0
7,380461022E0;-1,116805077E-1;-1,557761192E0;4,816431999E-1;1,634341653E0
7,382825943E0;-2,713856697E-1;-1,530152798E0;3,492305279E-1;1,592789919E0
7,385188715E0;-2,749838829E-1;-1,511680603E0;2,965126038E-1;1,564836766E0
7,387553631E0;-2,517402172E-1;-1,487165451E0;1,874213219E-1;1,519921369E0
7,389916402E0;-1,908373833E-1;-1,472914696E0;1,967594624E-1;1,498202554E0
7,392281323E0;5,057334900E-3;-1,413869381E0;2,961320877E-1;1,444557516E0
7,394644094E0;4,266006947E-1;-1,408406258E0;7,365279198E-1;1,645621377E0
7,397009015E0;6,058242321E-1;-1,376326084E0;1,010470152E0;1,811724708E0
7,399371802E0;3,016149998E-1;-1,291815758E0;5,770761967E-1;1,446643182E0
7,401736953E0;9,296417236E-3;-1,142417908E0;1,977734566E-1;1,159447903E0
7,404099494E0;-6,447029114E-2;-1,067789078E0;1,732761860E-1;1,083676414E0
7,406464646E0;-9,646415710E-2;-9,882946014E-1;5,939769745E-2;9,947661229E-1
7,408827417E0;-1,755633354E-1;-8,598966599E-1;3,048396111E-2;8,781651452E-1
7,411192313E0;-9,851455688E-3;-7,852592468E-1;1,919498444E-1;8,084391620E-1
7,413554854E0;3,910207748E-2;-7,169446945E-1;3,336753845E-1;7,917562312E-1
7,415920005E0;-1,296174526E-1;-6,232633591E-1;1,521172523E-1;6,545208608E-1
7,418282777E0;-6,972742081E-2;-5,410909653E-1;2,048931122E-1;5,827714246E-1
7,420647775E0;7,846593857E-3;-4,370212555E-1;4,544737339E-1;6,305517596E-1
7,423010469E0;-5,669307709E-2;-3,787612915E-1;3,285725117E-1;5,046128381E-1
7,425375467E0;-2,576954365E-1;-3,176603317E-1;1,298551559E-1;4,291589284E-1
7,427738161E0;-4,938998222E-1;-2,305717468E-1;-8,857989311E-2;5,522198496E-1
7,430103159E0;-7,452070713E-1;-9,353160858E-2;-3,097614050E-1;8,124246851E-1
7,432465854E0;-8,086059093E-1;-2,340698242E-2;-3,695789576E-1;8,893705692E-1
7,434830890E0;-8,649249077E-1;5,649566650E-2;-4,079660177E-1;9,579786678E-1
7,437193661E0;-8,389971256E-1;8,940124512E-2;-3,713134527E-1;9,218364495E-1
7,439558582E0;-7,501280308E-1;9,321880341E-2;-2,800753117E-1;8,061166095E-1
7,441921353E0;-7,767350674E-1;1,088008881E-1;-2,029392719E-1;8,101477311E-1
7,444286274E0;-8,582646847E-1;1,527109146E-1;-2,583525181E-1;9,092221489E-1
7,446649031E0;-8,471696377E-1;1,589765549E-1;-1,970627308E-1;8,841966183E-1
7,449014182E0;-7,903671265E-1;1,430702209E-1;-8,572435379E-2;8,077734506E-1
7,451376723E0;-1,048146009E0;1,751375198E-1;-3,026132584E-1;1,104924428E0
7,453741875E0;-1,330319881E0;2,082109451E-1;-4,660878181E-1;1,424900221E0
7,456104646E0;-1,437951088E0;2,591962814E-1;-4,763019085E-1;1,536798475E0
7,458469567E0;-1,409657240E0;3,009872437E-1;-4,848836660E-1;1,520802099E0
7,460832338E0;-1,346235752E0;3,378372192E-1;-4,060653448E-1;1,446158273E0
7,463197259E0;-1,201079130E0;3,216438293E-1;-1,990814209E-1;1,259237564E0
7,465560031E0;-1,200176477E0;3,195858002E-1;-2,242088318E-1;1,262073001E0
7,467924952E0;-1,196820974E0;3,565073013E-1;-1,767294407E-1;1,261233997E0
7,470287718E0;-1,162953138E0;4,031772614E-1;-4,046940804E-2;1,231523316E0
7,472652639E0;-1,538485527E0;5,139141083E-1;-3,733811378E-1;1,664469556E0
7,475015410E0;-1,687494993E0;5,382871628E-1;-4,926985502E-1;1,838516871E0
7,477380408E0;-1,694628239E0;5,864677429E-1;-4,776798487E-1;1,855771354E0
7,479743103E0;-1,524722815E0;6,181812286E-1;-4,054218531E-1;1,694489472E0
7,482108092E0;-1,395569324E0;6,870174408E-1;-2,634152174E-1;1,577654677E0
7,484470863E0;-1,319707870E0;7,235794067E-1;-2,447154522E-1;1,524821850E0
7,486835784E0;-1,184444666E0;7,780866623E-1;-1,176440716E-1;1,422029588E0
7,489198555E0;-1,286107540E0;8,316926956E-1;-1,782686710E-1;1,541935493E0
7,491563476E0;-1,565516233E0;9,490966797E-1;-4,753000736E-1;1,891437481E0
7,493926280E0;-1,611634254E0;9,655456543E-1;-4,519375563E-1;1,932327854E0
7,496291432E0;-1,397439718E0;9,918603897E-1;-3,541941643E-1;1,749879512E0
7,498653973E0;-1,223764658E0;1,044363022E0;-2,237155437E-1;1,624297603E0
7,501018894E0;-1,164508820E0;1,154514313E0;-2,911908627E-1;1,665465763E0
7,503381665E0;-1,202440739E0;1,232800484E0;-3,255373240E-1;1,752608146E0
7,505746798E0;-1,541913271E0;1,381893158E0;-6,354531050E-1;2,165854539E0
7,508109338E0;-1,484071970E0;1,429213524E0;-6,143217087E-1;2,150002807E0
7,510474490E0;-1,332407236E0;1,497643471E0;-4,716011286E-1;2,059284495E0
7,512837261E0;-1,222718954E0;1,554677963E0;-4,600245953E-1;2,030686544E0
7,515202183E0;-1,166270494E0;1,691621780E0;-4,293839931E-1;2,099081163E0
7,517564954E0;-1,301936626E0;1,839200020E0;-4,956289530E-1;2,307237255E0
7,519929875E0;-1,568953514E0;1,987990379E0;-7,352854013E-1;2,637113099E0
7,522292646E0;-1,526522398E0;2,055026054E0;-6,806509495E-1;2,648903251E0
7,524657644E0;-1,279438972E0;2,128939629E0;-4,592434168E-1;2,525916179E0
7,527020338E0;-1,155963421E0;2,177021980E0;-3,576185703E-1;2,490696123E0
7,529385355E0;-1,463852644E0;2,352021217E0;-6,201702356E-1;2,838922241E0
